Row data started in the following order:
time, gx, gy, gz, ax, ay, az, mx, my, mz, temp, pres;
2223454194l,   -0.01490,   -0.01064,   +0.00000,   -1.01318,   -0.02686,   +0.01123,  -43.63418,  -17.20020,  -16.23867,   +0.00000,   +0.00000;
2223464845l,   -0.01064,   -0.00745,   -0.00213,   -1.01172,   -0.02344,   +0.00781,  -43.63418,  -17.20020,  -16.23867,   +0.00000,   +0.00000;
2223475516l,   -0.01383,   -0.00851,   +0.00000,   -1.01123,   -0.01855,   +0.01514,  -43.63418,  -17.20020,  -16.23867,   +0.00000,   +0.00000;
2223486194l,   -0.01277,   -0.00745,   +0.00000,   -1.01953,   -0.02637,   +0.00732,  -43.63418,  -17.20020,  -16.23867,   +0.00000,   +0.00000;
2223496868l,   -0.01596,   +0.00426,   +0.00106,   -1.01172,   -0.02100,   +0.00732,  -43.63418,  -17.20020,  -16.23867,   +0.00000,   +0.00000;
2223507616l,   -0.01916,   -0.00532,   -0.00532,   -1.01367,   -0.01660,   +0.00732,  -43.63418,  -17.20020,  -16.23867,   +0.00000,   +0.00000;
2223518294l,   -0.01383,   -0.01171,   -0.00426,   -1.01367,   -0.02100,   +0.01611,  -43.63418,  -17.20020,  -16.23867,   +0.00000,   +0.00000;
2223528976l,   -0.01277,   -0.01916,   +0.00106,   -1.00293,   -0.01855,   +0.01465,  -43.63418,  -17.20020,  -16.23867,   +0.00000,   +0.00000;
2223539657l,   -0.01383,   -0.01277,   -0.00106,   -1.00439,   -0.02148,   +0.02295,  -43.63418,  -17.20020,  -16.23867,   +0.00000,   +0.00000;
2223550342l,   -0.01171,   -0.00532,   +0.00000,   -1.00684,   -0.01807,   -0.00586,  -43.63418,  -17.20020,  -16.23867,   +0.00000,   +0.00000;
2223561019l,   -0.01277,   -0.00426,   +0.00213,   -1.01221,   -0.02490,   +0.02930,  -43.45313,  -18.10547,  -15.36563,   +0.00000,   +0.00000;
2223571668l,   -0.01596,   -0.01277,   +0.00000,   -1.01367,   -0.02295,   +0.01904,  -43.45313,  -18.10547,  -15.36563,   +0.00000,   +0.00000;
2223582365l,   -0.01596,   -0.01064,   -0.00106,   -1.01074,   -0.01562,   -0.00049,  -43.45313,  -18.10547,  -15.36563,   +0.00000,   +0.00000;
2223593048l,   -0.00532,   -0.00426,   +0.00000,   -1.01221,   -0.02393,   +0.02344,  -43.45313,  -18.10547,  -15.36563,   +0.00000,   +0.00000;
2223603723l,   -0.01490,   -0.00213,   -0.00319,   -1.01514,   -0.02783,   +0.02344,  -43.45313,  -18.10547,  -15.36563,   +0.00000,   +0.00000;
2223614396l,   -0.01596,   -0.00426,   -0.00319,   -1.01855,   -0.02686,   +0.01709,  -43.45313,  -18.10547,  -15.36563,   +0.00000,   +0.00000;
2223625075l,   -0.01596,   -0.00426,   +0.00319,   -1.00098,   -0.02393,   +0.01270,  -43.45313,  -18.10547,  -15.36563,   +0.00000,   +0.00000;
2223635757l,   -0.01703,   -0.00639,   -0.00213,   -1.00244,   -0.01318,   +0.02100,  -43.45313,  -18.10547,  -15.36563,   +0.00000,   +0.00000;
2223646436l,   -0.01171,   -0.01171,   -0.00106,   -1.01465,   -0.02490,   +0.00879,  -43.45313,  -18.10547,  -15.36563,   +0.00000,   +0.00000;
2223657112l,   -0.01703,   -0.00851,   +0.00106,   -1.01416,   -0.02100,   -0.00049,  -43.45313,  -18.10547,  -15.36563,   +0.00000,   +0.00000;
2223667791l,   -0.01703,   -0.00426,   +0.00000,   -1.01855,   -0.01758,   +0.00781,  -43.45313,  -18.10547,  -15.36563,   +0.00000,   +0.00000;
2223678463l,   -0.01490,   -0.00213,   -0.00106,   -1.01270,   -0.02881,   +0.01367,  -43.45313,  -18.10547,  -15.36563,   +0.00000,   +0.00000;
2223689144l,   -0.01596,   +0.00106,   -0.00213,   -1.01709,   -0.01611,   +0.01611,  -45.26368,  -17.74336,  -15.71484,   +0.00000,   +0.00000;
2223699818l,   -0.01383,   -0.00426,   -0.00106,   -1.01465,   -0.02100,   +0.02051,  -45.26368,  -17.74336,  -15.71484,   +0.00000,   +0.00000;
2223710493l,   -0.01916,   -0.00532,   +0.00106,   -1.00635,   -0.01514,   +0.01953,  -45.26368,  -17.74336,  -15.71484,   +0.00000,   +0.00000;
2223721166l,   -0.01383,   -0.01277,   -0.00319,   -1.00684,   -0.01416,   +0.01660,  -45.26368,  -17.74336,  -15.71484,   +0.00000,   +0.00000;
2223731822l,   -0.01171,   -0.01490,   +0.00319,   -1.01416,   -0.02930,   +0.01416,  -45.26368,  -17.74336,  -15.71484,   +0.00000,   +0.00000;
2223742494l,   -0.01383,   -0.00851,   +0.00213,   -1.01562,   -0.02295,   +0.01562,  -45.26368,  -17.74336,  -15.71484,   +0.00000,   +0.00000;
2223753169l,   -0.01596,   -0.00319,   -0.00426,   -1.01123,   -0.02881,   +0.00977,  -45.26368,  -17.74336,  -15.71484,   +0.00000,   +0.00000;
2223763848l,   -0.01490,   -0.00000,   -0.00426,   -1.01025,   -0.02295,   +0.01221,  -45.26368,  -17.74336,  -15.71484,   +0.00000,   +0.00000;
2223774527l,   -0.01383,   -0.00106,   -0.00745,   -1.00586,   -0.02441,   +0.00195,  -45.26368,  -17.74336,  -15.71484,   +0.00000,   +0.00000;
2223785204l,   -0.01703,   -0.00213,   -0.00426,   -1.01270,   -0.02979,   +0.01123,  -45.26368,  -17.74336,  -15.71484,   +0.00000,   +0.00000;
2223795882l,   -0.00958,   -0.01171,   -0.00213,   -1.00732,   -0.01807,   +0.01904,  -45.26368,  -17.74336,  -15.71484,   +0.00000,   +0.00000;
2223806561l,   -0.01383,   -0.01277,   -0.00319,   -1.01709,   -0.02441,   +0.01709,  -45.26368,  -17.74336,  -15.71484,   +0.00000,   +0.00000;
2223817315l,   -0.01064,   -0.01277,   -0.00319,   -1.01221,   -0.02393,   +0.01221,  -45.26368,  -17.74336,  -15.71484,   +0.00000,   +0.00000;
2223827987l,   -0.01809,   -0.00745,   +0.00000,   -1.01660,   -0.01562,   +0.02148,  -45.26368,  -17.74336,  -15.71484,   +0.00000,   +0.00000;
2223838667l,   -0.01490,   -0.00213,   -0.00851,   -1.01514,   -0.02344,   +0.00391,  -45.26368,  -17.74336,  -15.71484,   +0.00000,   +0.00000;
2223849345l,   -0.01383,   -0.00106,   -0.00532,   -1.01465,   -0.02002,   +0.01904,  -45.26368,  -17.74336,  -15.71484,   +0.00000,   +0.00000;
2223860018l,   -0.01383,   -0.00745,   -0.00213,   -1.01660,   -0.02100,   +0.01514,  -45.26368,  -17.74336,  -15.71484,   +0.00000,   +0.00000;
2223870696l,   -0.01383,   -0.00958,   -0.00213,   -1.01953,   -0.02246,   +0.01465,  -45.26368,  -17.74336,  -15.71484,   +0.00000,   +0.00000;
2223881371l,   -0.01490,   -0.00639,   -0.00426,   -1.01270,   -0.02637,   +0.01367,  -45.26368,  -17.74336,  -15.71484,   +0.00000,   +0.00000;
2223892042l,   -0.01916,   -0.00532,   -0.00426,   -1.00049,   -0.02490,   +0.00244,  -45.26368,  -17.74336,  -15.71484,   +0.00000,   +0.00000;
2223902748l,   -0.01490,   -0.00319,   -0.00106,   -1.01270,   -0.01562,   +0.02148,  -45.26368,  -17.74336,  -15.71484,   +0.00000,   +0.00000;
2223913433l,   -0.01383,   +0.00319,   +0.00000,   -1.01660,   -0.02783,   +0.01611,  -45.26368,  -17.74336,  -15.71484,   +0.00000,   +0.00000;
2223924110l,   -0.01064,   -0.00106,   -0.00213,   -1.00537,   -0.02295,   +0.01416,  -45.26368,  -17.74336,  -15.71484,   +0.00000,   +0.00000;
2223934790l,   -0.01596,   -0.00958,   -0.00213,   -1.01074,   -0.02441,   +0.01318,  -44.72051,  -16.83809,  -16.23867,   +0.00000,   +0.00000;
2223945475l,   -0.01596,   -0.00851,   -0.00319,   -1.01465,   -0.02100,   +0.01953,  -44.72051,  -16.83809,  -16.23867,   +0.00000,   +0.00000;
2223956154l,   -0.02022,   -0.00319,   -0.00319,   -1.01758,   -0.02197,   +0.01562,  -44.72051,  -16.83809,  -16.23867,   +0.00000,   +0.00000;
2223966833l,   -0.01064,   -0.01064,   -0.00106,   -1.00928,   -0.02148,   +0.00977,  -44.72051,  -16.83809,  -16.23867,   +0.00000,   +0.00000;
2223977505l,   -0.01596,   -0.00639,   +0.00106,   -1.00342,   -0.02588,   +0.01660,  -44.72051,  -16.83809,  -16.23867,   +0.00000,   +0.00000;
2223988184l,   -0.01596,   -0.00958,   -0.00213,   -1.01025,   -0.01514,   -0.00293,  -44.72051,  -16.83809,  -16.23867,   +0.00000,   +0.00000;
2223998858l,   -0.01277,   -0.01064,   -0.00639,   -1.01660,   -0.01904,   +0.01514,  -44.72051,  -16.83809,  -16.23867,   +0.00000,   +0.00000;
2224009532l,   -0.01171,   -0.00851,   +0.00000,   -1.01367,   -0.01660,   +0.01172,  -44.72051,  -16.83809,  -16.23867,   +0.00000,   +0.00000;
2224020205l,   -0.01383,   -0.00213,   -0.00532,   -1.01709,   -0.02100,   +0.01025,  -44.72051,  -16.83809,  -16.23867,   +0.00000,   +0.00000;
2224030884l,   -0.01171,   -0.00213,   +0.00106,   -1.01465,   -0.01709,   +0.01807,  -44.72051,  -16.83809,  -16.23867,   +0.00000,   +0.00000;
2224041556l,   -0.01703,   -0.00745,   -0.00426,   -1.00732,   -0.01270,   +0.00586,  -44.72051,  -16.83809,  -16.23867,   +0.00000,   +0.00000;
2224052248l,   -0.01383,   -0.00426,   -0.00213,   -1.00732,   -0.01855,   +0.01172,  -44.72051,  -16.83809,  -16.23867,   +0.00000,   +0.00000;
2224062929l,   -0.01490,   -0.00639,   -0.00319,   -1.01807,   -0.02051,   +0.01416,  -45.80684,  -16.83809,  -15.54023,   +0.00000,   +0.00000;
2224073601l,   -0.01171,   -0.01383,   -0.00319,   -1.00293,   -0.01416,   +0.00586,  -45.80684,  -16.83809,  -15.54023,   +0.00000,   +0.00000;
2224084231l,   -0.01490,   -0.00745,   -0.00106,   -1.01270,   -0.02100,   +0.00977,  -45.80684,  -16.83809,  -15.54023,   +0.00000,   +0.00000;
2224094902l,   -0.01703,   -0.00532,   -0.00532,   -1.01074,   -0.02441,   +0.01514,  -45.80684,  -16.83809,  -15.54023,   +0.00000,   +0.00000;
2224105532l,   -0.01490,   -0.01277,   +0.00000,   -1.01270,   -0.02051,   +0.01904,  -45.80684,  -16.83809,  -15.54023,   +0.00000,   +0.00000;
2224116286l,   -0.00958,   -0.00745,   -0.00532,   -1.01758,   -0.02295,   +0.01123,  -45.80684,  -16.83809,  -15.54023,   +0.00000,   +0.00000;
2224126962l,   -0.01809,   -0.00639,   -0.00319,   -1.01416,   -0.02588,   +0.01660,  -45.80684,  -16.83809,  -15.54023,   +0.00000,   +0.00000;
2224137638l,   -0.01596,   -0.01383,   -0.00426,   -1.00586,   -0.01562,   +0.02051,  -45.80684,  -16.83809,  -15.54023,   +0.00000,   +0.00000;
2224148317l,   -0.01277,   -0.01490,   +0.00000,   -1.01367,   -0.02734,   +0.00684,  -45.80684,  -16.83809,  -15.54023,   +0.00000,   +0.00000;
2224158995l,   -0.01383,   -0.00106,   -0.00213,   -1.01562,   -0.01611,   +0.00635,  -45.80684,  -16.83809,  -15.54023,   +0.00000,   +0.00000;
2224169675l,   -0.01277,   -0.00958,   -0.00213,   -1.00732,   -0.01904,   +0.02344,  -45.80684,  -16.83809,  -15.54023,   +0.00000,   +0.00000;
2224180347l,   -0.01703,   -0.00745,   +0.00213,   -1.00537,   -0.01709,   +0.01318,  -45.80684,  -16.83809,  -15.54023,   +0.00000,   +0.00000;
2224191026l,   -0.01490,   -0.00745,   +0.00106,   -1.01270,   -0.01416,   +0.01172,  -45.80684,  -16.83809,  -15.54023,   +0.00000,   +0.00000;
2224201700l,   -0.01064,   -0.00958,   -0.00319,   -1.01514,   -0.01074,   +0.01709,  -45.80684,  -16.83809,  -15.54023,   +0.00000,   +0.00000;
2224212389l,   -0.01809,   -0.01596,   +0.00213,   -1.01025,   -0.01758,   +0.01367,  -45.80684,  -16.83809,  -15.54023,   +0.00000,   +0.00000;
2224223063l,   -0.01703,   -0.01277,   +0.00213,   -1.01562,   -0.02490,   +0.00391,  -45.80684,  -16.83809,  -15.54023,   +0.00000,   +0.00000;
2224233743l,   -0.01703,   -0.00958,   -0.00426,   -1.01953,   -0.01758,   +0.01123,  -45.80684,  -16.83809,  -15.54023,   +0.00000,   +0.00000;
2224244413l,   -0.01703,   -0.00000,   +0.00106,   -1.00684,   -0.02393,   +0.01904,  -45.80684,  -16.83809,  -15.54023,   +0.00000,   +0.00000;
2224255099l,   -0.01277,   -0.00000,   +0.00000,   -1.01367,   -0.01758,   +0.02539,  -45.80684,  -16.83809,  -15.54023,   +0.00000,   +0.00000;
2224265774l,   -0.01596,   -0.00745,   -0.00106,   -1.01855,   -0.01904,   +0.01660,  -45.80684,  -16.83809,  -15.54023,   +0.00000,   +0.00000;
2224276445l,   -0.01171,   -0.01064,   -0.00426,   -1.00830,   -0.01270,   +0.01367,  -45.80684,  -16.83809,  -15.54023,   +0.00000,   +0.00000;
2224287120l,   -0.01064,   -0.01277,   -0.00106,   -1.01562,   -0.02197,   -0.00928,  -45.80684,  -16.83809,  -15.54023,   +0.00000,   +0.00000;
2224297800l,   -0.01277,   -0.01064,   -0.00213,   -1.00537,   -0.02490,   +0.02148,  -45.80684,  -16.83809,  -15.54023,   +0.00000,   +0.00000;
2224308477l,   -0.01596,   -0.01171,   -0.00106,   -1.01172,   -0.01758,   +0.00049,  -45.80684,  -16.83809,  -15.54023,   +0.00000,   +0.00000;
2224319149l,   -0.01064,   -0.00851,   -0.00319,   -1.01953,   -0.02441,   +0.00293,  -45.80684,  -16.83809,  -15.54023,   +0.00000,   +0.00000;
2224329826l,   -0.01277,   -0.00426,   -0.00106,   -1.01416,   -0.01807,   +0.02490,  -45.80684,  -16.83809,  -15.54023,   +0.00000,   +0.00000;
2224340498l,   -0.01383,   -0.01383,   +0.00532,   -1.01562,   -0.02246,   +0.00439,  -45.80684,  -16.83809,  -15.54023,   +0.00000,   +0.00000;
2224351176l,   -0.01171,   -0.00426,   -0.00106,   -1.00732,   -0.02246,   +0.00293,  -45.80684,  -16.83809,  -15.54023,   +0.00000,   +0.00000;
2224361852l,   -0.01277,   -0.01171,   +0.00000,   -1.00537,   -0.00977,   +0.01758,  -45.80684,  -16.83809,  -15.54023,   +0.00000,   +0.00000;
2224372523l,   -0.01596,   -0.00745,   +0.00000,   -1.01318,   -0.01709,   +0.01953,  -45.80684,  -16.83809,  -15.54023,   +0.00000,   +0.00000;
2224383203l,   -0.00958,   -0.00851,   -0.00106,   -1.01514,   -0.01660,   +0.01562,  -45.80684,  -16.83809,  -15.54023,   +0.00000,   +0.00000;
2224393878l,   -0.01383,   -0.00851,   -0.00319,   -1.01758,   -0.02832,   +0.00977,  -45.80684,  -16.83809,  -15.54023,   +0.00000,   +0.00000;
2224404550l,   -0.01277,   -0.01064,   +0.00106,   -1.01367,   -0.01416,   +0.00977,  -45.80684,  -16.83809,  -15.54023,   +0.00000,   +0.00000;
2224415300l,   -0.01490,   -0.00958,   +0.00000,   -1.00977,   -0.02002,   +0.01855,  -45.80684,  -16.83809,  -15.54023,   +0.00000,   +0.00000;
2224425978l,   -0.01596,   -0.00213,   -0.00213,   -1.01270,   -0.01904,   +0.01465,  -45.80684,  -16.83809,  -15.54023,   +0.00000,   +0.00000;
2224436650l,   -0.01490,   -0.00745,   -0.00532,   -1.01172,   -0.01562,   +0.03027,  -44.17735,  -17.74336,  -17.46094,   +0.00000,   +0.00000;
2224447305l,   -0.01490,   +0.00106,   -0.00106,   -1.00928,   -0.02197,   +0.00537,  -44.17735,  -17.74336,  -17.46094,   +0.00000,   +0.00000;
2224457981l,   -0.01596,   -0.00319,   -0.00426,   -1.02051,   -0.02002,   +0.01953,  -44.17735,  -17.74336,  -17.46094,   +0.00000,   +0.00000;
2224468659l,   -0.01277,   +0.00319,   -0.00319,   -1.00977,   -0.01611,   -0.00439,  -44.17735,  -17.74336,  -17.46094,   +0.00000,   +0.00000;
2224479333l,   -0.01809,   -0.00639,   -0.00319,   -1.00830,   -0.02393,   +0.01465,  -44.17735,  -17.74336,  -17.46094,   +0.00000,   +0.00000;
2224490011l,   -0.01596,   -0.01490,   -0.00106,   -1.00830,   -0.02930,   +0.01611,  -44.17735,  -17.74336,  -17.46094,   +0.00000,   +0.00000;
2224500680l,   -0.01490,   -0.01916,   -0.00426,   -1.01172,   -0.01318,   -0.00586,  -44.17735,  -17.74336,  -17.46094,   +0.00000,   +0.00000;
2224511358l,   -0.01703,   -0.01490,   +0.00319,   -1.01074,   -0.02832,   +0.00781,  -44.17735,  -17.74336,  -17.46094,   +0.00000,   +0.00000;
2224522030l,   -0.01277,   -0.00000,   -0.00106,   -1.00488,   -0.02148,   +0.01172,  -44.17735,  -17.74336,  -17.46094,   +0.00000,   +0.00000;
2224532725l,   -0.01809,   -0.00000,   +0.00106,   -1.01855,   -0.02051,   +0.01855,  -44.17735,  -17.74336,  -17.46094,   +0.00000,   +0.00000;
2224543406l,   -0.01277,   +0.00426,   -0.00426,   -1.01221,   -0.02832,   +0.01123,  -44.17735,  -17.74336,  -17.46094,   +0.00000,   +0.00000;
2224554077l,   -0.00958,   -0.00319,   -0.00213,   -1.01709,   -0.02930,   +0.01416,  -44.17735,  -17.74336,  -17.46094,   +0.00000,   +0.00000;
2224564756l,   -0.01171,   -0.00639,   -0.00213,   -1.01318,   -0.02393,   +0.02246,  -44.17735,  -17.74336,  -17.46094,   +0.00000,   +0.00000;
2224575433l,   -0.01171,   -0.01277,   -0.00106,   -1.01758,   -0.02441,   +0.01465,  -44.17735,  -17.74336,  -17.46094,   +0.00000,   +0.00000;
2224586114l,   -0.01596,   -0.01277,   -0.00213,   -1.01318,   -0.01221,   +0.01367,  -44.17735,  -17.74336,  -17.46094,   +0.00000,   +0.00000;
2224596789l,   -0.01703,   -0.00745,   -0.00213,   -1.01025,   -0.02686,   +0.00439,  -44.17735,  -17.74336,  -17.46094,   +0.00000,   +0.00000;
2224607466l,   -0.01171,   -0.00851,   -0.00213,   -1.01416,   -0.01465,   +0.01514,  -44.17735,  -17.74336,  -17.46094,   +0.00000,   +0.00000;
2224618138l,   -0.01703,   -0.01277,   +0.00319,   -1.00684,   -0.02051,   +0.00879,  -44.17735,  -17.74336,  -17.46094,   +0.00000,   +0.00000;
2224628817l,   -0.01490,   -0.00958,   -0.00532,   -1.01416,   -0.02637,   +0.00781,  -44.17735,  -17.74336,  -17.46094,   +0.00000,   +0.00000;
2224639492l,   -0.01490,   -0.00426,   -0.00532,   -1.01270,   -0.02051,   +0.01709,  -44.17735,  -17.74336,  -17.46094,   +0.00000,   +0.00000;
2224650165l,   -0.01277,   -0.00745,   +0.00213,   -1.00488,   -0.03271,   +0.01270,  -44.17735,  -17.74336,  -17.46094,   +0.00000,   +0.00000;
2224660843l,   -0.01277,   -0.00426,   -0.00106,   -1.00928,   -0.01758,   +0.00537,  -44.17735,  -17.74336,  -17.46094,   +0.00000,   +0.00000;
2224671523l,   -0.01064,   -0.00639,   -0.00213,   -1.01514,   -0.02051,   +0.01172,  -44.17735,  -17.74336,  -17.46094,   +0.00000,   +0.00000;
2224682236l,   -0.01277,   -0.00745,   +0.00000,   -1.01758,   -0.01904,   +0.01221,  -44.17735,  -17.74336,  -17.46094,   +0.00000,   +0.00000;
2224692919l,   -0.01490,   -0.00106,   -0.00319,   -1.01416,   -0.02441,   +0.01270,  -44.17735,  -17.74336,  -17.46094,   +0.00000,   +0.00000;
2224703591l,   -0.01383,   -0.00532,   -0.00319,   -1.01318,   -0.02295,   +0.01514,  -44.17735,  -17.74336,  -17.46094,   +0.00000,   +0.00000;
2224714341l,   -0.01596,   -0.00532,   -0.00319,   -1.00635,   -0.02686,   +0.01416,  -44.17735,  -17.74336,  -17.46094,   +0.00000,   +0.00000;
2224725024l,   -0.01703,   -0.01277,   -0.00851,   -1.00781,   -0.02441,   +0.01416,  -44.17735,  -17.74336,  -17.46094,   +0.00000,   +0.00000;
2224735700l,   -0.01490,   -0.01596,   -0.00532,   -1.01904,   -0.01562,   +0.02344,  -44.17735,  -17.74336,  -17.46094,   +0.00000,   +0.00000;
2224746379l,   -0.01596,   -0.00745,   +0.00106,   -1.01172,   -0.02148,   +0.01318,  -44.17735,  -17.74336,  -17.46094,   +0.00000,   +0.00000;
2224757053l,   -0.01277,   -0.00745,   -0.00106,   -1.01855,   -0.01709,   +0.00586,  -44.17735,  -17.74336,  -17.46094,   +0.00000,   +0.00000;
2224767681l,   -0.01596,   -0.00745,   -0.00426,   -1.00537,   -0.02344,   +0.00391,  -44.17735,  -17.74336,  -17.46094,   +0.00000,   +0.00000;
2224778356l,   -0.01596,   -0.00851,   -0.00319,   -1.00977,   -0.01562,   +0.00537,  -44.17735,  -17.74336,  -17.46094,   +0.00000,   +0.00000;
2224789038l,   -0.01171,   -0.00851,   -0.00319,   -1.00684,   -0.03467,   +0.01172,  -44.17735,  -17.74336,  -17.46094,   +0.00000,   +0.00000;
2224799713l,   -0.01596,   -0.00426,   -0.00639,   -1.01123,   -0.02393,   +0.01172,  -44.17735,  -17.74336,  -17.46094,   +0.00000,   +0.00000;
2224810394l,   -0.02128,   -0.00319,   -0.00532,   -1.00928,   -0.01904,   +0.02197,  -44.17735,  -17.74336,  -17.46094,   +0.00000,   +0.00000;
2224821070l,   -0.01064,   -0.00851,   +0.00000,   -1.01416,   -0.01855,   +0.00000,  -44.17735,  -17.74336,  -17.46094,   +0.00000,   +0.00000;
2224831744l,   -0.01064,   -0.01171,   -0.00426,   -1.01807,   -0.02393,   +0.00830,  -44.17735,  -17.74336,  -17.46094,   +0.00000,   +0.00000;
2224842417l,   -0.01809,   -0.00958,   -0.00213,   -1.00830,   -0.02344,   +0.00732,  -44.17735,  -17.74336,  -17.46094,   +0.00000,   +0.00000;
2224853107l,   -0.01596,   -0.01064,   +0.00213,   -1.01123,   -0.01221,   +0.01416,  -44.17735,  -17.74336,  -17.46094,   +0.00000,   +0.00000;
2224863778l,   -0.01809,   -0.00745,   +0.00106,   -1.02002,   -0.02100,   +0.01709,  -44.17735,  -17.74336,  -17.46094,   +0.00000,   +0.00000;
2224874456l,   -0.01596,   -0.00000,   -0.00851,   -1.01855,   -0.02734,   +0.00684,  -44.17735,  -17.74336,  -17.46094,   +0.00000,   +0.00000;
2224885137l,   -0.01490,   -0.00639,   -0.00106,   -1.01123,   -0.01855,   +0.02100,  -44.17735,  -17.74336,  -17.46094,   +0.00000,   +0.00000;
2224895819l,   -0.01703,   -0.01171,   -0.00426,   -1.01855,   -0.02490,   +0.01807,  -44.17735,  -17.74336,  -17.46094,   +0.00000,   +0.00000;
2224906499l,   -0.01490,   -0.01171,   -0.00319,   -1.02148,   -0.02490,   +0.01660,  -44.17735,  -17.74336,  -17.46094,   +0.00000,   +0.00000;
2224917172l,   -0.01596,   -0.00426,   +0.00000,   -1.01025,   -0.01758,   -0.00293,  -44.17735,  -17.74336,  -17.46094,   +0.00000,   +0.00000;
2224927851l,   -0.01383,   -0.00319,   -0.00106,   -1.01074,   -0.01758,   +0.01611,  -44.17735,  -17.74336,  -17.46094,   +0.00000,   +0.00000;
2224938528l,   -0.01703,   -0.01064,   -0.00426,   -1.01221,   -0.02295,   +0.01709,  -42.90996,  -16.47598,  -16.23867,   +0.00000,   +0.00000;
2224949207l,   -0.01596,   -0.00851,   -0.00213,   -1.00537,   -0.01904,   +0.01270,  -42.90996,  -16.47598,  -16.23867,   +0.00000,   +0.00000;
2224959886l,   -0.01383,   -0.00745,   -0.00106,   -1.00830,   -0.02197,   +0.01758,  -42.90996,  -16.47598,  -16.23867,   +0.00000,   +0.00000;
2224970561l,   -0.01171,   -0.00532,   -0.00213,   -1.01318,   -0.02100,   +0.02393,  -42.90996,  -16.47598,  -16.23867,   +0.00000,   +0.00000;
2224981235l,   -0.01596,   -0.01171,   +0.00106,   -0.99707,   -0.01758,   +0.01514,  -42.90996,  -16.47598,  -16.23867,   +0.00000,   +0.00000;
2224991914l,   -0.01916,   -0.00851,   -0.00213,   -1.00293,   -0.03174,   +0.01514,  -42.90996,  -16.47598,  -16.23867,   +0.00000,   +0.00000;
2225002621l,   -0.01383,   -0.00426,   +0.00213,   -1.01562,   -0.03174,   +0.00977,  -42.90996,  -16.47598,  -16.23867,   +0.00000,   +0.00000;
