Row data started in the following order:
time, gx, gy, gz, ax, ay, az, mx, my, mz, temp, pres;
 274026796l,   +0.55661,   +0.25787,   -1.47794,   +0.05908,   +0.15283,   +1.08301,  -23.89922,  -22.08867,  +37.36641,   +0.00000,   +0.00000;
 274029357l,   +0.46935,   +0.24510,   -1.53221,   +0.05029,   +0.16797,   +1.10156,  -23.89922,  -22.08867,  +37.36641,   +0.00000,   +0.00000;
 274031924l,   +0.35973,   +0.23020,   -1.60033,   +0.05908,   +0.14404,   +1.12988,  -23.89922,  -22.08867,  +37.36641,   +0.00000,   +0.00000;
 274034480l,   +0.23841,   +0.20892,   -1.65886,   +0.03760,   +0.15039,   +1.16113,  -23.89922,  -22.08867,  +37.36641,   +0.00000,   +0.00000;
 274037045l,   +0.09155,   +0.18231,   -1.73229,   +0.02441,   +0.17383,   +1.16406,  -23.89922,  -22.08867,  +37.36641,   +0.00000,   +0.00000;
 274039606l,   -0.02233,   +0.16635,   -1.81104,   +0.02441,   +0.12402,   +1.05420,  -23.89922,  -22.08867,  +37.36641,   +0.00000,   +0.00000;
 274042164l,   -0.07234,   +0.17167,   -1.90044,   +0.04834,   +0.11230,   +0.95361,  -23.89922,  -22.08867,  +37.36641,   +0.00000,   +0.00000;
 274044725l,   -0.06383,   +0.20998,   -1.97174,   +0.08838,   +0.06445,   +0.86328,  -23.89922,  -22.08867,  +37.36641,   +0.00000,   +0.00000;
 274047283l,   -0.01062,   +0.27171,   -2.03985,   +0.12793,   +0.06885,   +0.83301,  -23.89922,  -22.08867,  +37.36641,   +0.00000,   +0.00000;
 274049851l,   +0.05749,   +0.33450,   -2.08348,   +0.14355,   +0.06104,   +0.87012,  -23.89922,  -22.08867,  +37.36641,   +0.00000,   +0.00000;
 274052418l,   +0.07984,   +0.37281,   -2.10157,   +0.16553,   +0.05908,   +0.92041,  -23.89922,  -22.08867,  +37.36641,   +0.00000,   +0.00000;
 274054965l,   +0.07771,   +0.40154,   -2.09732,   +0.15576,   +0.05762,   +1.00391,  -23.89922,  -22.08867,  +37.36641,   +0.00000,   +0.00000;
 274057528l,   +0.08303,   +0.42283,   -2.06858,   +0.16016,   +0.04053,   +1.05176,  -23.89922,  -22.08867,  +37.36641,   +0.00000,   +0.00000;
 274060085l,   +0.10964,   +0.44943,   -2.01963,   +0.13770,   +0.03711,   +1.07568,  -23.89922,  -22.08867,  +37.36641,   +0.00000,   +0.00000;
 274062644l,   +0.15008,   +0.48349,   -1.95045,   +0.14355,   +0.02295,   +1.08057,  -23.89922,  -22.08867,  +37.36641,   +0.00000,   +0.00000;
 274065205l,   +0.19584,   +0.52925,   -1.88128,   +0.13281,   +0.02295,   +1.06006,  -23.89922,  -22.08867,  +37.36641,   +0.00000,   +0.00000;
 274067764l,   +0.23947,   +0.57820,   -1.81104,   +0.15186,   +0.04395,   +1.00732,  -25.16660,  -21.54551,  +38.23945,   +0.00000,   +0.00000;
 274070326l,   +0.27672,   +0.63567,   -1.73122,   +0.14502,   +0.05273,   +0.98438,  -25.16660,  -21.54551,  +38.23945,   +0.00000,   +0.00000;
 274072888l,   +0.29481,   +0.69633,   -1.66737,   +0.13770,   +0.04688,   +1.00732,  -25.16660,  -21.54551,  +38.23945,   +0.00000,   +0.00000;
 274075445l,   +0.27140,   +0.75699,   -1.59394,   +0.13232,   +0.05859,   +1.01660,  -25.16660,  -21.54551,  +38.23945,   +0.00000,   +0.00000;
 274078007l,   +0.22777,   +0.81340,   -1.53328,   +0.11816,   +0.06396,   +1.05225,  -25.16660,  -21.54551,  +38.23945,   +0.00000,   +0.00000;
 274080566l,   +0.15327,   +0.86874,   -1.48113,   +0.10645,   +0.06934,   +1.08447,  -25.16660,  -21.54551,  +38.23945,   +0.00000,   +0.00000;
 274083128l,   +0.07239,   +0.92727,   -1.43856,   +0.11182,   +0.08789,   +1.06641,  -25.16660,  -21.54551,  +38.23945,   +0.00000,   +0.00000;
 274085700l,   -0.00104,   +0.98048,   -1.40983,   +0.12695,   +0.07666,   +1.07812,  -25.16660,  -21.54551,  +38.23945,   +0.00000,   +0.00000;
 274088248l,   -0.06915,   +1.03582,   -1.38748,   +0.15527,   +0.09961,   +1.02881,  -25.16660,  -21.54551,  +38.23945,   +0.00000,   +0.00000;
 274090807l,   -0.11172,   +1.06668,   -1.36407,   +0.16992,   +0.10205,   +1.01318,  -25.16660,  -21.54551,  +38.23945,   +0.00000,   +0.00000;
 274093388l,   -0.12875,   +1.10925,   -1.34172,   +0.17285,   +0.10547,   +1.00537,  -25.16660,  -21.54551,  +38.23945,   +0.00000,   +0.00000;
 274095929l,   -0.13939,   +1.12521,   -1.32469,   +0.19092,   +0.10547,   +0.99561,  -25.16660,  -21.54551,  +38.23945,   +0.00000,   +0.00000;
 274098497l,   -0.15642,   +1.13692,   -1.30873,   +0.18994,   +0.09521,   +0.97900,  -25.16660,  -21.54551,  +38.23945,   +0.00000,   +0.00000;
 274101055l,   -0.17345,   +1.13160,   -1.30021,   +0.19189,   +0.07764,   +0.98584,  -25.16660,  -21.54551,  +38.23945,   +0.00000,   +0.00000;
 274103660l,   -0.18941,   +1.12309,   -1.29170,   +0.18018,   +0.09033,   +0.97363,  -25.16660,  -21.54551,  +38.23945,   +0.00000,   +0.00000;
 274106170l,   -0.21601,   +1.11244,   -1.28744,   +0.17725,   +0.07861,   +0.97656,  -25.16660,  -21.54551,  +38.23945,   +0.00000,   +0.00000;
 274108728l,   -0.26071,   +1.09222,   -1.29915,   +0.16309,   +0.09277,   +0.98145,  -25.16660,  -21.54551,  +38.23945,   +0.00000,   +0.00000;
 274111292l,   -0.30860,   +1.05604,   -1.29809,   +0.16943,   +0.09717,   +0.98389,  -25.16660,  -21.54551,  +38.23945,   +0.00000,   +0.00000;
 274113846l,   -0.34798,   +1.01454,   -1.29276,   +0.18018,   +0.08594,   +0.97705,  -25.16660,  -21.54551,  +38.23945,   +0.00000,   +0.00000;
 274116407l,   -0.37565,   +0.96771,   -1.27787,   +0.18115,   +0.10352,   +0.96387,  -25.16660,  -21.54551,  +38.23945,   +0.00000,   +0.00000;
 274118967l,   -0.37671,   +0.92195,   -1.27254,   +0.16455,   +0.10889,   +0.96338,  -25.16660,  -21.54551,  +38.23945,   +0.00000,   +0.00000;
 274121523l,   -0.38842,   +0.86448,   -1.26190,   +0.16992,   +0.13281,   +0.93750,  -25.16660,  -21.54551,  +38.23945,   +0.00000,   +0.00000;
 274124085l,   -0.38097,   +0.80808,   -1.25658,   +0.16602,   +0.13574,   +0.93359,  -25.16660,  -21.54551,  +38.23945,   +0.00000,   +0.00000;
 274126644l,   -0.36713,   +0.75167,   -1.25126,   +0.16162,   +0.14453,   +0.92139,  -25.16660,  -21.54551,  +38.23945,   +0.00000,   +0.00000;
 274129213l,   -0.33840,   +0.70378,   -1.25658,   +0.13818,   +0.15039,   +0.92236,  -25.16660,  -21.54551,  +38.23945,   +0.00000,   +0.00000;
 274131766l,   -0.32031,   +0.64951,   -1.25871,   +0.13965,   +0.12988,   +0.93115,  -25.16660,  -21.54551,  +38.23945,   +0.00000,   +0.00000;
 274134324l,   -0.29157,   +0.59310,   -1.26829,   +0.14502,   +0.12646,   +0.93555,  -25.16660,  -21.54551,  +38.23945,   +0.00000,   +0.00000;
 274136884l,   -0.26497,   +0.53989,   -1.27787,   +0.13623,   +0.12695,   +0.92676,  -25.16660,  -21.54551,  +38.23945,   +0.00000,   +0.00000;
 274139445l,   -0.23943,   +0.49626,   -1.29809,   +0.13184,   +0.12402,   +0.93652,  -25.16660,  -21.54551,  +38.23945,   +0.00000,   +0.00000;
 274142005l,   -0.20856,   +0.44092,   -1.31298,   +0.13232,   +0.10449,   +0.93066,  -25.16660,  -21.54551,  +38.23945,   +0.00000,   +0.00000;
 274144566l,   -0.19260,   +0.39516,   -1.33320,   +0.12402,   +0.10059,   +0.94189,  -25.16660,  -21.54551,  +38.23945,   +0.00000,   +0.00000;
 274147128l,   -0.16706,   +0.34940,   -1.35449,   +0.12061,   +0.08691,   +0.94287,  -25.16660,  -21.54551,  +38.23945,   +0.00000,   +0.00000;
 274149686l,   -0.15535,   +0.31321,   -1.37897,   +0.13721,   +0.06543,   +0.95459,  -25.16660,  -21.54551,  +38.23945,   +0.00000,   +0.00000;
 274152246l,   -0.15961,   +0.27490,   -1.38961,   +0.12354,   +0.03467,   +0.98193,  -25.16660,  -21.54551,  +38.23945,   +0.00000,   +0.00000;
 274154832l,   -0.16919,   +0.24084,   -1.40770,   +0.13867,   +0.00928,   +0.98486,  -25.16660,  -21.54551,  +38.23945,   +0.00000,   +0.00000;
 274157381l,   -0.17557,   +0.21317,   -1.41196,   +0.13867,   -0.01465,   +0.99316,  -25.16660,  -21.54551,  +38.23945,   +0.00000,   +0.00000;
 274159936l,   -0.18834,   +0.18125,   -1.41409,   +0.15088,   -0.04443,   +0.98389,  -25.16660,  -21.54551,  +38.23945,   +0.00000,   +0.00000;
 274162494l,   -0.19047,   +0.16422,   -1.40344,   +0.15137,   -0.06982,   +0.98389,  -25.16660,  -21.54551,  +38.23945,   +0.00000,   +0.00000;
 274165053l,   -0.18409,   +0.15039,   -1.38535,   +0.15820,   -0.07275,   +0.95264,  -25.16660,  -21.54551,  +38.23945,   +0.00000,   +0.00000;
 274167614l,   -0.17451,   +0.14400,   -1.36194,   +0.15918,   -0.07324,   +0.93896,  -25.16660,  -21.54551,  +38.23945,   +0.00000,   +0.00000;
 274170175l,   -0.15642,   +0.13974,   -1.33427,   +0.15869,   -0.06787,   +0.94482,  -25.16660,  -21.54551,  +38.23945,   +0.00000,   +0.00000;
 274172736l,   -0.12556,   +0.13868,   -1.31086,   +0.16357,   -0.06250,   +0.93164,  -25.16660,  -21.54551,  +38.23945,   +0.00000,   +0.00000;
 274175296l,   -0.10746,   +0.14294,   -1.27999,   +0.17236,   -0.05029,   +0.94336,  -25.16660,  -21.54551,  +38.23945,   +0.00000,   +0.00000;
 274177854l,   -0.07979,   +0.14506,   -1.25658,   +0.16309,   -0.05273,   +0.95264,  -25.16660,  -21.54551,  +38.23945,   +0.00000,   +0.00000;
 274180414l,   -0.04574,   +0.13761,   -1.22891,   +0.17334,   -0.04297,   +0.96338,  -25.16660,  -21.54551,  +38.23945,   +0.00000,   +0.00000;
 274182975l,   -0.01807,   +0.13336,   -1.19592,   +0.16162,   -0.03271,   +0.95068,  -25.16660,  -21.54551,  +38.23945,   +0.00000,   +0.00000;
 274185536l,   +0.01705,   +0.12059,   -1.16293,   +0.18311,   -0.01270,   +0.96436,  -25.16660,  -21.54551,  +38.23945,   +0.00000,   +0.00000;
 274188096l,   +0.04366,   +0.11207,   -1.13313,   +0.17920,   -0.00342,   +0.97900,  -25.16660,  -21.54551,  +38.23945,   +0.00000,   +0.00000;
 274190657l,   +0.05749,   +0.09079,   -1.09801,   +0.20166,   +0.01709,   +0.97705,  -22.81289,  -24.98555,  +36.66797,   +0.00000,   +0.00000;
 274193242l,   +0.07026,   +0.06631,   -1.06821,   +0.19580,   +0.02197,   +0.98926,  -22.81289,  -24.98555,  +36.66797,   +0.00000,   +0.00000;
 274195781l,   +0.07771,   +0.04609,   -1.03416,   +0.20459,   +0.03809,   +0.98877,  -22.81289,  -24.98555,  +36.66797,   +0.00000,   +0.00000;
 274198338l,   +0.07771,   +0.01736,   -1.00862,   +0.19775,   +0.06104,   +0.98633,  -22.81289,  -24.98555,  +36.66797,   +0.00000,   +0.00000;
 274200898l,   +0.07133,   -0.01776,   -0.99159,   +0.19922,   +0.08203,   +0.99609,  -22.81289,  -24.98555,  +36.66797,   +0.00000,   +0.00000;
 274203589l,   +0.06920,   -0.04756,   -0.97775,   +0.19727,   +0.10156,   +0.98779,  -22.81289,  -24.98555,  +36.66797,   +0.00000,   +0.00000;
 274206162l,   +0.05643,   -0.07417,   -0.97775,   +0.19385,   +0.09180,   +1.01465,  -22.81289,  -24.98555,  +36.66797,   +0.00000,   +0.00000;
 274208590l,   +0.03514,   -0.10609,   -0.98095,   +0.19043,   +0.10498,   +1.02100,  -22.81289,  -24.98555,  +36.66797,   +0.00000,   +0.00000;
 274211151l,   +0.01386,   -0.14440,   -0.99265,   +0.19873,   +0.09473,   +1.00879,  -22.81289,  -24.98555,  +36.66797,   +0.00000,   +0.00000;
 274213718l,   -0.01700,   -0.17846,   -1.00542,   +0.18604,   +0.08008,   +1.03174,  -22.81289,  -24.98555,  +36.66797,   +0.00000,   +0.00000;
 274216278l,   -0.04148,   -0.20826,   -1.02671,   +0.19092,   +0.08447,   +1.03467,  -22.81289,  -24.98555,  +36.66797,   +0.00000,   +0.00000;
 274218832l,   -0.06383,   -0.24551,   -1.04267,   +0.18652,   +0.07666,   +1.02539,  -22.81289,  -24.98555,  +36.66797,   +0.00000,   +0.00000;
 274221389l,   -0.08086,   -0.26892,   -1.07566,   +0.18066,   +0.07422,   +1.01465,  -22.81289,  -24.98555,  +36.66797,   +0.00000,   +0.00000;
 274223948l,   -0.10001,   -0.29765,   -1.09056,   +0.19336,   +0.07959,   +1.02734,  -22.81289,  -24.98555,  +36.66797,   +0.00000,   +0.00000;
 274226508l,   -0.11278,   -0.31787,   -1.12036,   +0.17480,   +0.09521,   +0.99854,  -22.81289,  -24.98555,  +36.66797,   +0.00000,   +0.00000;
 274229066l,   -0.12236,   -0.33384,   -1.14590,   +0.16846,   +0.09717,   +1.01562,  -22.81289,  -24.98555,  +36.66797,   +0.00000,   +0.00000;
 274231638l,   -0.14365,   -0.34767,   -1.18102,   +0.16357,   +0.11279,   +1.00342,  -22.81289,  -24.98555,  +36.66797,   +0.00000,   +0.00000;
 274234190l,   -0.15535,   -0.36363,   -1.21188,   +0.15918,   +0.11182,   +1.00049,  -22.81289,  -24.98555,  +36.66797,   +0.00000,   +0.00000;
 274236745l,   -0.16812,   -0.37853,   -1.25232,   +0.16211,   +0.10840,   +1.02051,  -22.81289,  -24.98555,  +36.66797,   +0.00000,   +0.00000;
 274239305l,   -0.19579,   -0.38811,   -1.28531,   +0.18896,   +0.10400,   +1.04395,  -22.81289,  -24.98555,  +36.66797,   +0.00000,   +0.00000;
 274241866l,   -0.22346,   -0.40195,   -1.30660,   +0.19385,   +0.08447,   +1.03809,  -22.81289,  -24.98555,  +36.66797,   +0.00000,   +0.00000;
 274244427l,   -0.25220,   -0.42962,   -1.31937,   +0.19873,   +0.08643,   +1.03223,  -22.81289,  -24.98555,  +36.66797,   +0.00000,   +0.00000;
 274246990l,   -0.26284,   -0.44771,   -1.33214,   +0.19922,   +0.10156,   +1.03613,  -22.81289,  -24.98555,  +36.66797,   +0.00000,   +0.00000;
 274249547l,   -0.27667,   -0.47006,   -1.33533,   +0.17383,   +0.07471,   +1.04883,  -22.81289,  -24.98555,  +36.66797,   +0.00000,   +0.00000;
 274252115l,   -0.29157,   -0.48496,   -1.33959,   +0.20166,   +0.08936,   +1.03613,  -22.81289,  -24.98555,  +36.66797,   +0.00000,   +0.00000;
 274254668l,   -0.30754,   -0.50943,   -1.33001,   +0.16699,   +0.08252,   +1.05664,  -22.81289,  -24.98555,  +36.66797,   +0.00000,   +0.00000;
 274257255l,   -0.32669,   -0.51263,   -1.31831,   +0.18994,   +0.08789,   +1.04004,  -22.81289,  -24.98555,  +36.66797,   +0.00000,   +0.00000;
 274259803l,   -0.36181,   -0.52540,   -1.30447,   +0.16357,   +0.08398,   +1.02783,  -22.81289,  -24.98555,  +36.66797,   +0.00000,   +0.00000;
 274262360l,   -0.38203,   -0.53710,   -1.28851,   +0.18652,   +0.09033,   +1.00781,  -22.81289,  -24.98555,  +36.66797,   +0.00000,   +0.00000;
 274264922l,   -0.40651,   -0.55732,   -1.27467,   +0.17383,   +0.07031,   +1.03711,  -22.81289,  -24.98555,  +36.66797,   +0.00000,   +0.00000;
 274267488l,   -0.43524,   -0.57435,   -1.24913,   +0.18164,   +0.05322,   +1.02979,  -22.81289,  -24.98555,  +36.66797,   +0.00000,   +0.00000;
 274270038l,   -0.46185,   -0.58499,   -1.23742,   +0.17627,   +0.04736,   +1.02930,  -22.81289,  -24.98555,  +36.66797,   +0.00000,   +0.00000;
 274272600l,   -0.48633,   -0.59883,   -1.20975,   +0.18066,   +0.03906,   +1.04785,  -22.81289,  -24.98555,  +36.66797,   +0.00000,   +0.00000;
 274275161l,   -0.50548,   -0.61479,   -1.20018,   +0.15186,   +0.01367,   +1.03271,  -22.81289,  -24.98555,  +36.66797,   +0.00000,   +0.00000;
 274277720l,   -0.53209,   -0.63288,   -1.17783,   +0.17578,   +0.01221,   +1.02979,  -22.81289,  -24.98555,  +36.66797,   +0.00000,   +0.00000;
 274280280l,   -0.54912,   -0.64991,   -1.16080,   +0.15381,   +0.00830,   +1.01855,  -22.81289,  -24.98555,  +36.66797,   +0.00000,   +0.00000;
 274282842l,   -0.57147,   -0.65949,   -1.14058,   +0.17725,   +0.01221,   +1.02588,  -22.81289,  -24.98555,  +36.66797,   +0.00000,   +0.00000;
 274285421l,   -0.57466,   -0.68290,   -1.12249,   +0.16113,   +0.01416,   +1.01172,  -22.81289,  -24.98555,  +36.66797,   +0.00000,   +0.00000;
 274287966l,   -0.57785,   -0.69780,   -1.11504,   +0.16162,   +0.02441,   +1.00586,  -22.81289,  -24.98555,  +36.66797,   +0.00000,   +0.00000;
 274290530l,   -0.57466,   -0.71376,   -1.11291,   +0.14648,   +0.02197,   +1.00342,  -22.81289,  -24.98555,  +36.66797,   +0.00000,   +0.00000;
 274293086l,   -0.56827,   -0.72334,   -1.11823,   +0.16113,   +0.03223,   +0.98389,  -22.81289,  -24.98555,  +36.66797,   +0.00000,   +0.00000;
 274295649l,   -0.55763,   -0.73824,   -1.12462,   +0.18896,   +0.00146,   +0.99365,  -22.81289,  -24.98555,  +36.66797,   +0.00000,   +0.00000;
 274298204l,   -0.53635,   -0.75846,   -1.12994,   +0.18164,   +0.00293,   +0.99902,  -22.81289,  -24.98555,  +36.66797,   +0.00000,   +0.00000;
 274300772l,   -0.52357,   -0.77655,   -1.13100,   +0.16113,   +0.01807,   +1.02490,  -22.81289,  -24.98555,  +36.66797,   +0.00000,   +0.00000;
 274303403l,   -0.50761,   -0.79677,   -1.15016,   +0.14648,   +0.01562,   +1.02100,  -22.81289,  -24.98555,  +36.66797,   +0.00000,   +0.00000;
 274306036l,   -0.48846,   -0.81699,   -1.16719,   +0.12451,   +0.00732,   +1.04248,  -22.81289,  -24.98555,  +36.66797,   +0.00000,   +0.00000;
 274308491l,   -0.47462,   -0.82125,   -1.17464,   +0.13135,   +0.00684,   +1.04004,  -22.81289,  -24.98555,  +36.66797,   +0.00000,   +0.00000;
 274311045l,   -0.45653,   -0.82019,   -1.20337,   +0.11133,   +0.01807,   +1.02979,  -22.81289,  -24.98555,  +36.66797,   +0.00000,   +0.00000;
 274313646l,   -0.45014,   -0.81487,   -1.21508,   +0.09326,   -0.00293,   +1.05273,  -22.81289,  -24.98555,  +36.66797,   +0.00000,   +0.00000;
 274316169l,   -0.44589,   -0.80635,   -1.23636,   +0.11328,   +0.01758,   +1.02734,  -26.43398,  -23.53711,  +36.66797,   +0.00000,   +0.00000;
 274318730l,   -0.43524,   -0.79252,   -1.25020,   +0.10889,   +0.03271,   +1.01367,  -26.43398,  -23.53711,  +36.66797,   +0.00000,   +0.00000;
 274321289l,   -0.43418,   -0.77549,   -1.26297,   +0.10986,   +0.04834,   +1.02441,  -26.43398,  -23.53711,  +36.66797,   +0.00000,   +0.00000;
 274323850l,   -0.42886,   -0.76378,   -1.27042,   +0.13477,   +0.04736,   +1.02490,  -26.43398,  -23.53711,  +36.66797,   +0.00000,   +0.00000;
 274326409l,   -0.41609,   -0.74782,   -1.27042,   +0.12646,   +0.02979,   +1.00928,  -26.43398,  -23.53711,  +36.66797,   +0.00000,   +0.00000;
 274328975l,   -0.40651,   -0.73186,   -1.26722,   +0.13428,   +0.03076,   +1.01904,  -26.43398,  -23.53711,  +36.66797,   +0.00000,   +0.00000;
 274331537l,   -0.38948,   -0.72441,   -1.26616,   +0.13477,   +0.03711,   +1.04980,  -26.43398,  -23.53711,  +36.66797,   +0.00000,   +0.00000;
 274334087l,   -0.37990,   -0.71270,   -1.25232,   +0.14893,   +0.03613,   +1.03174,  -26.43398,  -23.53711,  +36.66797,   +0.00000,   +0.00000;
 274336647l,   -0.35436,   -0.71057,   -1.25552,   +0.12939,   +0.04004,   +1.02832,  -26.43398,  -23.53711,  +36.66797,   +0.00000,   +0.00000;
 274339204l,   -0.33734,   -0.69142,   -1.25445,   +0.13086,   +0.04785,   +1.00977,  -26.43398,  -23.53711,  +36.66797,   +0.00000,   +0.00000;
 274341765l,   -0.30115,   -0.67652,   -1.25871,   +0.12109,   +0.03613,   +1.02539,  -26.43398,  -23.53711,  +36.66797,   +0.00000,   +0.00000;
 274344327l,   -0.27667,   -0.67439,   -1.26084,   +0.14258,   +0.05029,   +1.02588,  -26.43398,  -23.53711,  +36.66797,   +0.00000,   +0.00000;
 274346894l,   -0.24156,   -0.65949,   -1.26509,   +0.12305,   +0.04932,   +1.01807,  -26.43398,  -23.53711,  +36.66797,   +0.00000,   +0.00000;
 274349450l,   -0.20750,   -0.64672,   -1.27042,   +0.14648,   +0.03809,   +1.01953,  -26.43398,  -23.53711,  +36.66797,   +0.00000,   +0.00000;
 274352005l,   -0.18622,   -0.65204,   -1.26403,   +0.14062,   +0.03711,   +1.02930,  -26.43398,  -23.53711,  +36.66797,   +0.00000,   +0.00000;
 274354566l,   -0.18089,   -0.64672,   -1.26403,   +0.15234,   +0.02002,   +1.02783,  -26.43398,  -23.53711,  +36.66797,   +0.00000,   +0.00000;
 274357124l,   -0.18089,   -0.63395,   -1.25339,   +0.14551,   +0.01221,   +1.05566,  -26.43398,  -23.53711,  +36.66797,   +0.00000,   +0.00000;
 274359704l,   -0.19473,   -0.62543,   -1.24275,   +0.15771,   +0.00781,   +1.05078,  -26.43398,  -23.53711,  +36.66797,   +0.00000,   +0.00000;
 274362255l,   -0.20963,   -0.62118,   -1.22678,   +0.15674,   -0.01025,   +1.05566,  -26.43398,  -23.53711,  +36.66797,   +0.00000,   +0.00000;
 274364944l,   -0.23198,   -0.60202,   -1.19911,   +0.16309,   -0.03320,   +1.04541,  -26.43398,  -23.53711,  +36.66797,   +0.00000,   +0.00000;
 274367395l,   -0.24368,   -0.59351,   -1.17038,   +0.15381,   -0.03174,   +1.04883,  -26.43398,  -23.53711,  +36.66797,   +0.00000,   +0.00000;
 274369949l,   -0.26284,   -0.57009,   -1.12355,   +0.18213,   -0.03809,   +1.05469,  -26.43398,  -23.53711,  +36.66797,   +0.00000,   +0.00000;
 274372509l,   -0.26178,   -0.53923,   -1.08098,   +0.18164,   -0.03125,   +1.04248,  -26.43398,  -23.53711,  +36.66797,   +0.00000,   +0.00000;
 274375070l,   -0.26603,   -0.52540,   -1.01181,   +0.17529,   -0.02051,   +1.04297,  -26.43398,  -23.53711,  +36.66797,   +0.00000,   +0.00000;
 274377631l,   -0.25220,   -0.48389,   -0.94263,   +0.17871,   -0.02344,   +1.02686,  -26.43398,  -23.53711,  +36.66797,   +0.00000,   +0.00000;
 274380190l,   -0.24688,   -0.45516,   -0.88091,   +0.15479,   -0.01465,   +1.02881,  -26.43398,  -23.53711,  +36.66797,   +0.00000,   +0.00000;
 274382758l,   -0.22346,   -0.41259,   -0.81599,   +0.15283,   +0.00439,   +1.02393,  -26.43398,  -23.53711,  +36.66797,   +0.00000,   +0.00000;
 274385321l,   -0.21069,   -0.36896,   -0.75533,   +0.14209,   +0.01172,   +1.03516,  -26.43398,  -23.53711,  +36.66797,   +0.00000,   +0.00000;
 274387870l,   -0.20324,   -0.31787,   -0.70425,   +0.14209,   +0.02197,   +1.05420,  -26.43398,  -23.53711,  +36.66797,   +0.00000,   +0.00000;
 274390431l,   -0.19899,   -0.27211,   -0.66381,   +0.13525,   +0.04199,   +1.03467,  -26.43398,  -23.53711,  +36.66797,   +0.00000,   +0.00000;
 274392990l,   -0.20324,   -0.22529,   -0.62869,   +0.12793,   +0.04443,   +1.01709,  -26.43398,  -23.53711,  +36.66797,   +0.00000,   +0.00000;
 274395554l,   -0.20218,   -0.17846,   -0.60847,   +0.12402,   +0.05029,   +1.03516,  -26.43398,  -23.53711,  +36.66797,   +0.00000,   +0.00000;
