Row data started in the following order:
time, gx, gy, gz, ax, ay, az, mx, my, mz, temp, pres;
3947173364l,   -0.01277,   -0.00745,   -0.01064,   -0.02490,   +0.05859,   +1.01611,  -17.38125,  -30.05508,  +37.01719,   +0.00000,   +0.00000;
3947176404l,   -0.01064,   -0.00958,   -0.00958,   -0.01611,   +0.05127,   +1.02734,  -17.38125,  -30.05508,  +37.01719,   +0.00000,   +0.00000;
3947179446l,   -0.01383,   -0.01064,   -0.01064,   -0.02783,   +0.05273,   +1.02100,  -17.38125,  -30.05508,  +37.01719,   +0.00000,   +0.00000;
3947182488l,   -0.01064,   -0.00745,   -0.00639,   -0.03418,   +0.05713,   +1.01465,  -17.38125,  -30.05508,  +37.01719,   +0.00000,   +0.00000;
3947185561l,   -0.01064,   -0.00851,   -0.01064,   -0.02295,   +0.05420,   +1.02100,  -17.38125,  -30.05508,  +37.01719,   +0.00000,   +0.00000;
3947188602l,   -0.01383,   -0.00851,   -0.00851,   -0.01855,   +0.05371,   +1.02393,  -17.38125,  -30.05508,  +37.01719,   +0.00000,   +0.00000;
3947191644l,   -0.01171,   -0.01064,   -0.00639,   -0.02002,   +0.04980,   +1.01514,  -17.38125,  -30.05508,  +37.01719,   +0.00000,   +0.00000;
3947194686l,   -0.01277,   -0.00106,   -0.01277,   -0.02344,   +0.05127,   +1.01270,  -17.38125,  -30.05508,  +37.01719,   +0.00000,   +0.00000;
3947197729l,   -0.01277,   -0.01383,   -0.01171,   -0.02881,   +0.06055,   +1.02734,  -17.38125,  -30.05508,  +37.01719,   +0.00000,   +0.00000;
3947200770l,   -0.01171,   -0.00958,   -0.01171,   -0.02246,   +0.05811,   +1.03125,  -17.38125,  -30.05508,  +37.01719,   +0.00000,   +0.00000;
3947203812l,   -0.01490,   -0.00745,   -0.00745,   -0.01709,   +0.04785,   +1.02246,  -17.38125,  -30.05508,  +37.01719,   +0.00000,   +0.00000;
3947206854l,   -0.01171,   -0.00958,   -0.00745,   -0.01904,   +0.04785,   +1.02441,  -17.38125,  -30.05508,  +37.01719,   +0.00000,   +0.00000;
3947209896l,   -0.01277,   -0.01490,   -0.01277,   -0.02490,   +0.05908,   +1.01270,  -17.38125,  -30.05508,  +37.01719,   +0.00000,   +0.00000;
3947212938l,   -0.00532,   -0.00639,   -0.00958,   -0.02539,   +0.05957,   +1.02441,  -17.38125,  -30.05508,  +37.01719,   +0.00000,   +0.00000;
3947215980l,   -0.01064,   -0.00639,   -0.00532,   -0.01709,   +0.05615,   +1.02979,  -17.38125,  -30.05508,  +37.01719,   +0.00000,   +0.00000;
3947219020l,   -0.01171,   -0.00851,   -0.00851,   -0.02783,   +0.05566,   +1.00781,  -17.38125,  -30.05508,  +37.01719,   +0.00000,   +0.00000;
3947222084l,   -0.00745,   -0.01064,   -0.00958,   -0.02051,   +0.04785,   +1.01709,  -17.38125,  -30.05508,  +37.01719,   +0.00000,   +0.00000;
3947225125l,   -0.01171,   -0.00958,   -0.00958,   -0.03125,   +0.05811,   +1.02197,  -17.38125,  -30.05508,  +37.01719,   +0.00000,   +0.00000;
3947228167l,   -0.01277,   -0.00958,   -0.00958,   -0.02783,   +0.05713,   +1.01807,  -17.38125,  -30.05508,  +37.01719,   +0.00000,   +0.00000;
3947231209l,   -0.01171,   -0.00851,   -0.00958,   -0.02441,   +0.04785,   +1.01807,  -17.38125,  -30.05508,  +37.01719,   +0.00000,   +0.00000;
3947234250l,   -0.01064,   -0.00745,   -0.01277,   -0.02100,   +0.05371,   +1.01855,  -17.38125,  -30.05508,  +37.01719,   +0.00000,   +0.00000;
3947237295l,   -0.01383,   -0.00745,   -0.01064,   -0.03076,   +0.05322,   +1.00879,  -17.38125,  -30.05508,  +37.01719,   +0.00000,   +0.00000;
3947240337l,   -0.00958,   -0.01277,   -0.00851,   -0.02930,   +0.05518,   +1.01465,  -17.38125,  -30.05508,  +37.01719,   +0.00000,   +0.00000;
3947243379l,   -0.01064,   -0.01064,   -0.00851,   -0.01855,   +0.04834,   +1.02148,  -17.38125,  -30.05508,  +37.01719,   +0.00000,   +0.00000;
3947246420l,   -0.01171,   -0.01064,   -0.01277,   -0.02002,   +0.06055,   +1.02490,  -17.38125,  -30.05508,  +37.01719,   +0.00000,   +0.00000;
3947249460l,   -0.01277,   -0.00745,   -0.00958,   -0.02148,   +0.05371,   +1.02783,  -17.38125,  -30.05508,  +37.01719,   +0.00000,   +0.00000;
3947252502l,   -0.01490,   -0.00745,   -0.00426,   -0.02930,   +0.04980,   +1.02832,  -17.38125,  -30.05508,  +37.01719,   +0.00000,   +0.00000;
3947255544l,   -0.01490,   -0.00639,   -0.01277,   -0.01465,   +0.05127,   +1.01514,  -17.38125,  -30.05508,  +37.01719,   +0.00000,   +0.00000;
3947258586l,   -0.01596,   -0.01171,   -0.00851,   -0.02246,   +0.05762,   +1.03564,  -17.38125,  -30.05508,  +37.01719,   +0.00000,   +0.00000;
3947261617l,   -0.00639,   -0.00639,   -0.01064,   -0.02393,   +0.05518,   +1.00928,  -17.38125,  -30.05508,  +37.01719,   +0.00000,   +0.00000;
3947264661l,   -0.01809,   -0.00851,   -0.01171,   -0.02393,   +0.04248,   +1.02002,  -17.38125,  -30.05508,  +37.01719,   +0.00000,   +0.00000;
3947267703l,   -0.01596,   -0.01064,   -0.00532,   -0.02686,   +0.06055,   +1.03076,  -17.38125,  -30.05508,  +37.01719,   +0.00000,   +0.00000;
3947270745l,   -0.01383,   -0.00851,   -0.00745,   -0.02686,   +0.05371,   +1.03320,  -17.38125,  -30.05508,  +37.01719,   +0.00000,   +0.00000;
3947273817l,   -0.01383,   -0.00532,   -0.00958,   -0.02686,   +0.05908,   +1.01758,  -17.38125,  -30.05508,  +37.01719,   +0.00000,   +0.00000;
3947276860l,   -0.01171,   -0.01277,   -0.00639,   -0.02295,   +0.05273,   +1.02881,  -17.38125,  -30.05508,  +37.01719,   +0.00000,   +0.00000;
3947279901l,   -0.00958,   -0.00532,   -0.00958,   -0.02588,   +0.06055,   +1.02051,  -17.38125,  -30.05508,  +37.01719,   +0.00000,   +0.00000;
3947282943l,   -0.01064,   -0.00745,   -0.00958,   -0.02246,   +0.05322,   +1.03271,  -17.56231,  -29.87403,  +36.84258,   +0.00000,   +0.00000;
3947285985l,   -0.01703,   -0.01064,   -0.01171,   -0.02490,   +0.06299,   +1.01807,  -17.56231,  -29.87403,  +36.84258,   +0.00000,   +0.00000;
3947289028l,   -0.01490,   -0.01064,   -0.00958,   -0.01904,   +0.04395,   +1.02100,  -17.56231,  -29.87403,  +36.84258,   +0.00000,   +0.00000;
3947292073l,   -0.01383,   -0.00958,   -0.00851,   -0.01855,   +0.05811,   +1.03271,  -17.56231,  -29.87403,  +36.84258,   +0.00000,   +0.00000;
3947295115l,   -0.01277,   -0.00639,   -0.01171,   -0.02686,   +0.05078,   +1.02832,  -17.56231,  -29.87403,  +36.84258,   +0.00000,   +0.00000;
3947298158l,   -0.01596,   -0.01171,   -0.01383,   -0.02295,   +0.04346,   +1.01953,  -17.56231,  -29.87403,  +36.84258,   +0.00000,   +0.00000;
3947301200l,   -0.01383,   -0.01277,   -0.00745,   -0.02344,   +0.05615,   +1.02100,  -17.56231,  -29.87403,  +36.84258,   +0.00000,   +0.00000;
3947304243l,   -0.01064,   -0.00958,   -0.00851,   -0.03076,   +0.05811,   +1.03076,  -17.56231,  -29.87403,  +36.84258,   +0.00000,   +0.00000;
3947307284l,   -0.01064,   -0.00639,   -0.00851,   -0.02051,   +0.06250,   +1.01611,  -17.56231,  -29.87403,  +36.84258,   +0.00000,   +0.00000;
3947310327l,   -0.00851,   -0.00532,   -0.01064,   -0.02881,   +0.05273,   +1.01855,  -17.56231,  -29.87403,  +36.84258,   +0.00000,   +0.00000;
3947313369l,   -0.01171,   -0.00426,   -0.01277,   -0.02783,   +0.06055,   +1.03955,  -17.56231,  -29.87403,  +36.84258,   +0.00000,   +0.00000;
3947316411l,   -0.01277,   -0.00851,   -0.01277,   -0.02539,   +0.05225,   +1.02734,  -17.56231,  -29.87403,  +36.84258,   +0.00000,   +0.00000;
3947319453l,   -0.00958,   -0.01064,   -0.00851,   -0.02344,   +0.05420,   +1.02002,  -17.56231,  -29.87403,  +36.84258,   +0.00000,   +0.00000;
3947322496l,   -0.01383,   -0.00851,   -0.00745,   -0.02441,   +0.05762,   +1.02588,  -17.56231,  -29.87403,  +36.84258,   +0.00000,   +0.00000;
3947325539l,   -0.01171,   -0.00213,   -0.00639,   -0.01660,   +0.06055,   +1.01807,  -17.56231,  -29.87403,  +36.84258,   +0.00000,   +0.00000;
3947328582l,   -0.01277,   -0.01383,   -0.00532,   -0.02881,   +0.06348,   +1.02539,  -17.56231,  -29.87403,  +36.84258,   +0.00000,   +0.00000;
3947331614l,   -0.01490,   -0.00745,   -0.01064,   -0.03467,   +0.05566,   +1.01904,  -17.56231,  -29.87403,  +36.84258,   +0.00000,   +0.00000;
3947334659l,   -0.01277,   -0.00745,   -0.00639,   -0.02393,   +0.05127,   +1.02246,  -17.56231,  -29.87403,  +36.84258,   +0.00000,   +0.00000;
3947337701l,   -0.01171,   -0.00958,   -0.01064,   -0.02490,   +0.05371,   +1.02148,  -17.56231,  -29.87403,  +36.84258,   +0.00000,   +0.00000;
3947340743l,   -0.01490,   -0.01064,   -0.00851,   -0.02686,   +0.05273,   +1.03564,  -17.56231,  -29.87403,  +36.84258,   +0.00000,   +0.00000;
3947343785l,   -0.01064,   -0.00958,   -0.00745,   -0.03320,   +0.05811,   +1.01367,  -17.56231,  -29.87403,  +36.84258,   +0.00000,   +0.00000;
3947346828l,   -0.01171,   -0.00958,   -0.00532,   -0.02246,   +0.05859,   +1.03955,  -17.56231,  -29.87403,  +36.84258,   +0.00000,   +0.00000;
3947349869l,   -0.01383,   -0.01171,   -0.00745,   -0.01367,   +0.06152,   +1.01172,  -17.56231,  -29.87403,  +36.84258,   +0.00000,   +0.00000;
3947352913l,   -0.01277,   -0.00958,   -0.01064,   -0.02246,   +0.05371,   +1.02441,  -17.56231,  -29.87403,  +36.84258,   +0.00000,   +0.00000;
3947355956l,   -0.00958,   -0.01064,   -0.01277,   -0.02539,   +0.05713,   +1.00928,  -17.56231,  -29.87403,  +36.84258,   +0.00000,   +0.00000;
3947359030l,   -0.01277,   -0.00745,   -0.00745,   -0.02051,   +0.05566,   +1.01465,  -17.56231,  -29.87403,  +36.84258,   +0.00000,   +0.00000;
3947362084l,   -0.01171,   -0.01277,   -0.00851,   -0.02344,   +0.05615,   +1.01416,  -17.56231,  -29.87403,  +36.84258,   +0.00000,   +0.00000;
3947365128l,   -0.01383,   -0.00745,   -0.00958,   -0.02832,   +0.06348,   +1.01318,  -17.56231,  -29.87403,  +36.84258,   +0.00000,   +0.00000;
3947368171l,   -0.00851,   -0.00426,   -0.00958,   -0.03271,   +0.05322,   +1.02637,  -17.56231,  -29.87403,  +36.84258,   +0.00000,   +0.00000;
3947371212l,   -0.01064,   -0.00851,   -0.00745,   -0.02686,   +0.05957,   +1.02588,  -17.56231,  -29.87403,  +36.84258,   +0.00000,   +0.00000;
3947374256l,   -0.02022,   -0.00958,   -0.00851,   -0.02344,   +0.06201,   +1.02100,  -17.56231,  -29.87403,  +36.84258,   +0.00000,   +0.00000;
3947377299l,   -0.00851,   -0.00958,   -0.01064,   -0.02051,   +0.05420,   +1.03076,  -17.56231,  -29.87403,  +36.84258,   +0.00000,   +0.00000;
3947380340l,   -0.01277,   -0.01383,   -0.01171,   -0.02246,   +0.05225,   +1.03027,  -17.56231,  -29.87403,  +36.84258,   +0.00000,   +0.00000;
3947383383l,   -0.01064,   -0.01064,   -0.00532,   -0.01904,   +0.04492,   +1.01660,  -17.56231,  -29.87403,  +36.84258,   +0.00000,   +0.00000;
3947386426l,   -0.00958,   -0.01277,   -0.00851,   -0.01904,   +0.05908,   +1.03125,  -17.56231,  -29.87403,  +36.84258,   +0.00000,   +0.00000;
3947389468l,   -0.01703,   -0.00745,   -0.00958,   -0.02490,   +0.05713,   +1.03760,  -17.56231,  -29.87403,  +36.84258,   +0.00000,   +0.00000;
3947392510l,   -0.01383,   -0.01383,   -0.00851,   -0.03662,   +0.04980,   +1.02979,  -17.56231,  -29.87403,  +36.84258,   +0.00000,   +0.00000;
3947395553l,   -0.00958,   -0.01064,   -0.00745,   -0.02979,   +0.05127,   +1.03906,  -17.56231,  -29.87403,  +36.84258,   +0.00000,   +0.00000;
3947398594l,   -0.01490,   -0.00532,   -0.00958,   -0.02441,   +0.04688,   +1.02197,  -17.56231,  -29.87403,  +36.84258,   +0.00000,   +0.00000;
3947401614l,   -0.00958,   -0.00958,   -0.00851,   -0.02295,   +0.05762,   +1.01318,  -17.56231,  -29.87403,  +36.84258,   +0.00000,   +0.00000;
3947404658l,   -0.01490,   -0.00319,   -0.00958,   -0.01807,   +0.05566,   +1.02100,  -17.56231,  -29.87403,  +36.84258,   +0.00000,   +0.00000;
3947407701l,   -0.01064,   -0.00851,   -0.00958,   -0.03125,   +0.05518,   +1.01270,  -17.20020,  -28.78770,  +34.74726,   +0.00000,   +0.00000;
3947410743l,   -0.01596,   -0.00426,   -0.00639,   -0.02100,   +0.04492,   +1.02246,  -17.20020,  -28.78770,  +34.74726,   +0.00000,   +0.00000;
3947413786l,   -0.01277,   -0.01064,   -0.00958,   -0.02344,   +0.05811,   +1.01904,  -17.20020,  -28.78770,  +34.74726,   +0.00000,   +0.00000;
3947416830l,   -0.01277,   -0.00745,   -0.01064,   -0.02490,   +0.05859,   +1.02148,  -17.20020,  -28.78770,  +34.74726,   +0.00000,   +0.00000;
3947419872l,   -0.01064,   -0.01277,   -0.00958,   -0.01904,   +0.05664,   +1.02881,  -17.20020,  -28.78770,  +34.74726,   +0.00000,   +0.00000;
3947422915l,   -0.01171,   -0.00745,   -0.00639,   -0.02441,   +0.05713,   +1.02686,  -17.20020,  -28.78770,  +34.74726,   +0.00000,   +0.00000;
3947425957l,   -0.01490,   -0.00745,   -0.00958,   -0.02441,   +0.05273,   +1.02246,  -17.20020,  -28.78770,  +34.74726,   +0.00000,   +0.00000;
3947429000l,   -0.00851,   -0.01171,   -0.01171,   -0.02832,   +0.05078,   +1.02930,  -17.20020,  -28.78770,  +34.74726,   +0.00000,   +0.00000;
3947432065l,   -0.01064,   -0.00851,   -0.00532,   -0.02832,   +0.05859,   +1.02393,  -17.20020,  -28.78770,  +34.74726,   +0.00000,   +0.00000;
3947435107l,   -0.00958,   -0.00426,   -0.01064,   -0.02539,   +0.05518,   +1.01758,  -17.20020,  -28.78770,  +34.74726,   +0.00000,   +0.00000;
3947438148l,   -0.01277,   -0.00745,   -0.00851,   -0.01709,   +0.05371,   +1.03369,  -17.20020,  -28.78770,  +34.74726,   +0.00000,   +0.00000;
3947441191l,   -0.01171,   -0.00745,   -0.01171,   -0.02148,   +0.05420,   +1.01611,  -17.20020,  -28.78770,  +34.74726,   +0.00000,   +0.00000;
3947444264l,   -0.01916,   -0.00851,   -0.00639,   -0.02002,   +0.04834,   +1.02734,  -17.20020,  -28.78770,  +34.74726,   +0.00000,   +0.00000;
3947447308l,   -0.00851,   -0.00426,   -0.00851,   -0.01758,   +0.05762,   +1.01611,  -17.20020,  -28.78770,  +34.74726,   +0.00000,   +0.00000;
3947450350l,   -0.01596,   -0.01064,   -0.00745,   -0.02734,   +0.05713,   +1.02246,  -17.20020,  -28.78770,  +34.74726,   +0.00000,   +0.00000;
3947453393l,   -0.01277,   -0.00958,   -0.01277,   -0.03174,   +0.05127,   +1.02295,  -17.20020,  -28.78770,  +34.74726,   +0.00000,   +0.00000;
3947456435l,   -0.01916,   -0.01277,   -0.00639,   -0.01807,   +0.06104,   +1.02979,  -17.20020,  -28.78770,  +34.74726,   +0.00000,   +0.00000;
3947459478l,   -0.01171,   -0.00958,   -0.00639,   -0.03125,   +0.04785,   +1.01904,  -17.20020,  -28.78770,  +34.74726,   +0.00000,   +0.00000;
3947462520l,   -0.01916,   -0.00958,   -0.00532,   -0.03174,   +0.05420,   +1.01904,  -17.20020,  -28.78770,  +34.74726,   +0.00000,   +0.00000;
3947465562l,   -0.00958,   -0.00851,   -0.01064,   -0.03076,   +0.05273,   +1.01904,  -17.20020,  -28.78770,  +34.74726,   +0.00000,   +0.00000;
3947468604l,   -0.01277,   -0.01171,   -0.00958,   -0.02002,   +0.06055,   +1.02441,  -17.20020,  -28.78770,  +34.74726,   +0.00000,   +0.00000;
3947471647l,   -0.01596,   -0.01064,   -0.01064,   -0.02734,   +0.05225,   +1.01562,  -17.20020,  -28.78770,  +34.74726,   +0.00000,   +0.00000;
3947474690l,   -0.01277,   -0.00639,   -0.01490,   -0.01465,   +0.05176,   +1.02539,  -17.20020,  -28.78770,  +34.74726,   +0.00000,   +0.00000;
3947477734l,   -0.01383,   -0.01171,   -0.00745,   -0.02783,   +0.06055,   +1.01855,  -17.20020,  -28.78770,  +34.74726,   +0.00000,   +0.00000;
3947480777l,   -0.00958,   -0.00958,   -0.00851,   -0.02783,   +0.06396,   +1.02734,  -17.20020,  -28.78770,  +34.74726,   +0.00000,   +0.00000;
3947483820l,   -0.01171,   -0.00532,   -0.00851,   -0.02441,   +0.04492,   +1.01465,  -17.20020,  -28.78770,  +34.74726,   +0.00000,   +0.00000;
3947486863l,   -0.01171,   -0.00851,   -0.00639,   -0.02295,   +0.05566,   +1.02197,  -17.20020,  -28.78770,  +34.74726,   +0.00000,   +0.00000;
3947489905l,   -0.01277,   -0.00532,   -0.01064,   -0.02344,   +0.05322,   +1.00977,  -17.20020,  -28.78770,  +34.74726,   +0.00000,   +0.00000;
3947492948l,   -0.01171,   -0.00639,   -0.00958,   -0.02393,   +0.04980,   +1.02197,  -17.20020,  -28.78770,  +34.74726,   +0.00000,   +0.00000;
3947495990l,   -0.01383,   -0.00639,   -0.01064,   -0.02051,   +0.06543,   +1.02881,  -17.20020,  -28.78770,  +34.74726,   +0.00000,   +0.00000;
3947499032l,   -0.00958,   -0.01064,   -0.00851,   -0.02930,   +0.05029,   +1.01367,  -17.20020,  -28.78770,  +34.74726,   +0.00000,   +0.00000;
3947502077l,   -0.01171,   -0.01171,   -0.01064,   -0.03174,   +0.05371,   +1.01367,  -17.20020,  -28.78770,  +34.74726,   +0.00000,   +0.00000;
3947505120l,   -0.01171,   -0.00958,   -0.00532,   -0.02002,   +0.05566,   +1.01465,  -17.20020,  -28.78770,  +34.74726,   +0.00000,   +0.00000;
3947508164l,   -0.01277,   -0.01064,   -0.00745,   -0.02441,   +0.06104,   +1.02539,  -17.20020,  -28.78770,  +34.74726,   +0.00000,   +0.00000;
3947511206l,   -0.01064,   -0.00958,   -0.01064,   -0.02832,   +0.06396,   +1.02002,  -17.20020,  -28.78770,  +34.74726,   +0.00000,   +0.00000;
3947514250l,   -0.01383,   -0.01171,   -0.00745,   -0.02881,   +0.05371,   +1.02686,  -17.20020,  -28.78770,  +34.74726,   +0.00000,   +0.00000;
3947517291l,   -0.01171,   -0.00319,   -0.00851,   -0.03418,   +0.06348,   +1.03223,  -17.20020,  -28.78770,  +34.74726,   +0.00000,   +0.00000;
3947520333l,   -0.01383,   -0.01064,   -0.00958,   -0.01758,   +0.06396,   +1.02539,  -17.20020,  -28.78770,  +34.74726,   +0.00000,   +0.00000;
3947523375l,   -0.01490,   -0.00745,   -0.00745,   -0.01611,   +0.05566,   +1.01855,  -17.20020,  -28.78770,  +34.74726,   +0.00000,   +0.00000;
3947526419l,   -0.01171,   -0.00532,   -0.01064,   -0.02783,   +0.05127,   +1.02246,  -17.20020,  -28.78770,  +34.74726,   +0.00000,   +0.00000;
3947529491l,   -0.01277,   -0.01490,   -0.00639,   -0.02441,   +0.05518,   +1.02100,  -17.20020,  -28.78770,  +34.74726,   +0.00000,   +0.00000;
3947532533l,   -0.01171,   -0.00958,   -0.00851,   -0.02832,   +0.06104,   +1.02881,  -17.20020,  -28.78770,  +34.74726,   +0.00000,   +0.00000;
3947535576l,   -0.00851,   -0.00958,   -0.01383,   -0.02881,   +0.05762,   +1.02881,  -17.20020,  -28.78770,  +34.74726,   +0.00000,   +0.00000;
3947538620l,   -0.01171,   -0.01064,   -0.00851,   -0.02490,   +0.05762,   +1.02148,  -17.20020,  -28.78770,  +34.74726,   +0.00000,   +0.00000;
3947541662l,   -0.01703,   -0.00958,   -0.00639,   -0.03125,   +0.05811,   +1.03125,  -17.20020,  -28.78770,  +34.74726,   +0.00000,   +0.00000;
3947544705l,   -0.00639,   -0.01171,   -0.00958,   -0.02832,   +0.06055,   +1.03125,  -17.20020,  -28.78770,  +34.74726,   +0.00000,   +0.00000;
3947547748l,   -0.01383,   -0.01064,   -0.00851,   -0.02441,   +0.05176,   +1.02637,  -17.20020,  -28.78770,  +34.74726,   +0.00000,   +0.00000;
3947550790l,   -0.01171,   -0.00958,   -0.00532,   -0.02490,   +0.04492,   +1.02783,  -17.20020,  -28.78770,  +34.74726,   +0.00000,   +0.00000;
3947553834l,   -0.01596,   -0.00745,   -0.01277,   -0.02100,   +0.05859,   +1.03174,  -17.20020,  -28.78770,  +34.74726,   +0.00000,   +0.00000;
3947556875l,   -0.00958,   -0.00532,   -0.00426,   -0.03516,   +0.05811,   +1.02246,  -17.20020,  -28.78770,  +34.74726,   +0.00000,   +0.00000;
3947559917l,   -0.01277,   -0.00851,   -0.00426,   -0.03271,   +0.04590,   +1.01611,  -17.20020,  -28.78770,  +34.74726,   +0.00000,   +0.00000;
3947562958l,   -0.01383,   -0.00745,   -0.01277,   -0.02490,   +0.06152,   +1.01270,  -17.20020,  -28.78770,  +34.74726,   +0.00000,   +0.00000;
3947566001l,   -0.01277,   -0.00851,   -0.00958,   -0.02734,   +0.06396,   +1.02100,  -17.20020,  -28.78770,  +34.74726,   +0.00000,   +0.00000;
3947569044l,   -0.01596,   -0.00639,   -0.00851,   -0.02197,   +0.05811,   +1.02930,  -17.20020,  -28.78770,  +34.74726,   +0.00000,   +0.00000;
3947572072l,   -0.01171,   -0.01064,   -0.00851,   -0.02881,   +0.05908,   +1.00781,  -17.20020,  -28.78770,  +34.74726,   +0.00000,   +0.00000;
3947575114l,   -0.01277,   -0.01064,   -0.00851,   -0.02393,   +0.05371,   +1.02246,  -17.20020,  -28.78770,  +34.74726,   +0.00000,   +0.00000;
3947578155l,   -0.00851,   -0.01171,   -0.00745,   -0.01855,   +0.06055,   +1.01465,  -17.20020,  -28.78770,  +34.74726,   +0.00000,   +0.00000;
3947581196l,   -0.01383,   -0.00851,   -0.00958,   -0.02197,   +0.05322,   +1.02881,  -17.20020,  -28.78770,  +34.74726,   +0.00000,   +0.00000;
3947584240l,   -0.00639,   -0.01064,   -0.01171,   -0.01709,   +0.05176,   +1.03076,  -17.20020,  -28.78770,  +34.74726,   +0.00000,   +0.00000;
3947587281l,   -0.01596,   -0.00532,   -0.00745,   -0.01855,   +0.05420,   +1.02441,  -17.20020,  -28.78770,  +34.74726,   +0.00000,   +0.00000;
3947590324l,   -0.01383,   -0.00958,   -0.00851,   -0.01611,   +0.06836,   +1.02100,  -17.20020,  -28.78770,  +34.74726,   +0.00000,   +0.00000;
3947593366l,   -0.01064,   -0.00745,   -0.00745,   -0.02588,   +0.06152,   +1.02490,  -17.20020,  -28.78770,  +34.74726,   +0.00000,   +0.00000;
3947596410l,   -0.01383,   -0.00532,   -0.00745,   -0.03125,   +0.04443,   +1.02490,  -17.20020,  -28.78770,  +34.74726,   +0.00000,   +0.00000;
3947599452l,   -0.01703,   -0.00851,   -0.00745,   -0.02295,   +0.05762,   +1.02441,  -17.20020,  -28.78770,  +34.74726,   +0.00000,   +0.00000;
3947602495l,   -0.01171,   -0.00745,   -0.00851,   -0.02246,   +0.05957,   +1.02686,  -17.20020,  -28.78770,  +34.74726,   +0.00000,   +0.00000;
3947605536l,   -0.01171,   -0.00851,   -0.01171,   -0.01660,   +0.05420,   +1.00977,  -17.20020,  -28.78770,  +34.74726,   +0.00000,   +0.00000;
3947608579l,   -0.01703,   -0.00851,   -0.00426,   -0.02881,   +0.06299,   +1.01904,  -17.20020,  -28.78770,  +34.74726,   +0.00000,   +0.00000;
3947611614l,   -0.01596,   -0.00745,   -0.00958,   -0.02148,   +0.05811,   +1.02637,  -17.20020,  -28.78770,  +34.74726,   +0.00000,   +0.00000;
